path,imgversion,imgbasicFlags,imgadvancedFlags,imgwidth,imgheight,imgimageFormat,fileSize
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\AHITL3H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,39480
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\AHITR1H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,440,CLUT8,26036
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\AHITR2H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,440,CLUT8,26220
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\AHITR3H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,38612
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\AHORRORH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,41377
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ALAUGHH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,770,CLUT8,46933
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ALOOKLH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,40488
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ALOOKRH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,39600
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ALOOSEH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,37590
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ALOOSEXH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,110,CLUT8,6486
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\AROLL1H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,1210,CLUT8,71018
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\AROLL2H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,38132
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\AROLL3H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,38132
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ASAILH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,220,CLUT8,14051
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ASCREAMH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,41176
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ASILLYH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,41605
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ASKIDLH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,440,CLUT8,28736
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ASKIDRH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,440,CLUT8,28893
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ASORRYH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,770,CLUT8,48087
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ASPEEDH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,38720
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\ASTILLH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,880,CLUT8,54012
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\AUPSIDEH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,41465
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\AVFUZZH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,1100,CLUT8,62307
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\AWHIPH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,1760,CLUT8,110421
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\ANNA\AYEAHH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,40930
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FBADH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,35029
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FDEADH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,990,CLUT8,60121
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FDEADXH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,110,CLUT8,5823
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FDISGUSH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,550,CLUT8,31386
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FDRIVE1H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,770,CLUT8,42173
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FDRIVE2H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,770,CLUT8,42173
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FDRIVE3H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,330,CLUT8,17927
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FFALLH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,330,CLUT8,17950
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FGOODH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,770,CLUT8,41542
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FGRINH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,37217
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHELMETH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,1430,CLUT8,88304
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHELMXH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,110,CLUT8,7414
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHITB1H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,550,CLUT8,30113
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHITB2H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,36309
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHITB3H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,40950
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHITF1H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,330,CLUT8,18932
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHITF2H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,440,CLUT8,26592
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHITF3H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,LIC,104,660,CLUT8,41050
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHITL1H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,330,CLUT8,18061
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHITL2H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,770,CLUT8,40798
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHITL3H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,1100,CLUT8,57712
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHITR1H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,330,CLUT8,18109
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHITR2H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,990,CLUT8,50951
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHITR3H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,1100,CLUT8,56188
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FHORRORH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,550,CLUT8,30113
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FLAUGHH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,36533
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FLOOKLH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,550,CLUT8,32817
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FLOOKRH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,550,CLUT8,32813
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FLOOSEH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,1430,CLUT8,89799
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FLOOSEXH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,110,CLUT8,7303
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FROLL1H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,440,CLUT8,24483
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FROLL2H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,36396
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FROLL3H.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,36396
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FSAILH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,330,CLUT8,19165
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FSCREAMH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,37988
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FSILLYH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,37419
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FSKIDLH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,440,CLUT8,24791
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FSKIDRH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,440,CLUT8,24016
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FSORRYH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,38298
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FSPEEDH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,LIC,104,770,CLUT8,38161
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FSTILLH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,880,CLUT8,48507
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FUPSIDEH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,330,CLUT8,19165
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FVFUZZH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,1100,CLUT8,61760
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FWHIPH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,1650,CLUT8,90453
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\PRATCAM\MAX\FYEAHH.IMG,1.0,DisableCompressInTextureMemory; Compressed; Disable16bit; DisableMipMaps,Huffman,104,660,CLUT8,35471
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\SFX\SPARK.IMG,1.0,DisableCompressInTextureMemory; OneBitAlpha; Disable16bit; DisableDownSample; DisableMipMaps,0,16,16,CLUT4,128
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\SFX\FIRE\FIRE1.IMG,1.0,Compressed; OneBitAlpha; DisableDownSample; DisableMipMaps,0,256,128,CLUT8,12094
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\!B_FLOW.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3874
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\&00GAS.IMG,1.0,Compressed,LIC,128,128,PlaneXRGB,30484
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\&01PEDX.IMG,1.0,Compressed,LIC,128,128,PlaneXRGB,32029
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\&03TRAFF.IMG,1.0,Compressed,LIC,128,128,PlaneXRGB,28151
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\&06FONE.IMG,1.0,Compressed; OneBitAlpha,LIC,128,128,PlaneARGB,31373
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\&07SIGN.IMG,1.0,Compressed; OneBitAlpha,Huffman,64,64,PlaneARGB,5975
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\&35TREE.IMG,1.0,Compressed; OneBitAlpha,Huffman,64,64,PlaneARGB,3217
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\&37DC2.IMG,1.0,Compressed,LIC,128,128,PlaneXRGB,30228
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\&38WREK.IMG,1.0,Compressed; OneBitAlpha,Huffman,128,128,PlaneARGB,29375
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\&40TOWER.IMG,1.0,Compressed,LIC,128,128,PlaneXRGB,32701
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\&4XPALMX.IMG,1.0,Compressed; OneBitAlpha,Huffman,64,64,PlaneARGB,6441
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\&53STREE.IMG,1.0,DisableCompressInTextureMemory; Compressed; OneBitAlpha,Huffman,64,64,PlaneARGB,5741
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\&CRN.IMG,1.0,Compressed; OneBitAlpha,LIC,128,128,PlaneARGB,34559
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\01.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7031
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\02.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7040
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\03.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7038
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\04.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7039
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\05.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7034
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\06.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7038
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\0B_LWALL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,3422
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\0ICE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4540
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\0ICED.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4047
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\128STN-A.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,6665
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\1FLYR.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6562
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\1FLYS.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4494
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\1FLYU.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5083
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\1GRILLS.IMG,1.0,Compressed; OneBitAlpha,Huffman; SRGB,64,64,PlaneXRGB,5896
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\1SURFD.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7626
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\1SURFL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,7446
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\1SURFM.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,8004
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\1TOWERD.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4154
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\1TOWERL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6241
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\1TOWERM.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4961
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\256rok1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6964
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\2FLYR.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5048
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\2FLYS.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5843
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\2FLYU.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4266
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\2SURFD.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6478
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\2SURFL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5841
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\2SURFM.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,6432
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\2TOWERD.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4011
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\2TOWERL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4320
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\2TOWERM.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4173
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\2WINDWS.IMG,1.0,Compressed,Huffman,64,64,PlaneXRGB,6668
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\2XCOMBO.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,3528
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33ARSE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4670
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33BLEND1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2976
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33BLEND2.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,1899
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33BLEND3.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2619
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33BNNT1.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4970
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33BOT.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,1796
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33DRIVER.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5026
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33FIN.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,4827
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33GRILL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2530
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33LOGO.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2168
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33NOSE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5113
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33SCREEN.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5624
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33SIDE.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,2946
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33STRUT.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneARGB,2520
D:\CarmAndroid\WADs\Data_Android\DATA\CONTENT\TEXTURES\33WHEEL.IMG,1.1,Compressed; DisableDownSample; DisableMipMaps,Huffman; DontAutoJPEG,64,64,PlaneXRGB,5866
